REQUESTED_FRE_ID;PHOTONIC_SERVICE_ID;FREQUENCY;WIDTH;WAVELENGTH;CHANNEL
433473942419682979;;;;;
433473942419682979;-1133917800968559438;193.500000;37.5;1549.32;CH-49
433473942419682979;-769094962955797907-snc::controlPlane;196.018750;101.800;;
433473942419682979;-7775388524918637121;193.800000;37.5;1546.92;CH-43
433473942419682979;-5151973031856185206-snc::controlPlane;194.631250;101.800;;
433473942419682979;;;;;
433473942419682979;7692784684120185465;193.850000;37.5;1546.52;CH-42
433473942419682979;;;;;
433473942419682979;-707015079444262932-snc::controlPlane;192.000000;37.500;1561.42;CH-79
433473942419682979;-1812626518030708597;194.050000;37.5;1544.92;CH-38
433473942419682979;494594794016102254-snc::controlPlane;195.700000;101.800;1531.9;CH-5
433473942419682979;a2503cda-c38e-425d-91b5-fdf11c311ee5;194.150000;37.500;1544.13;CH-36
433473942419682979;;;;;
433473942419682979;-3883281280388571895;193.950000;37.5;1545.72;CH-40
433473942419682979;;;;;
433473942419682979;;;;;
433473942419682979;-5444192802163060856;192.350000;37.5;1558.58;CH-72
433473942419682979;;;;;
433473942419682979;2cec7881-cc66-48f2-944e-e3ce2d836d23;194.850000;37.500;1538.58;CH-22
433473942419682979;;;;;
433473942419682979;;;;;
433473942419682979;bf6237a9-00e2-4553-ab99-d2d08fa51787;192.850000;37.500;1554.54;CH-62
433473942419682979;-2078569156114021274-snc::controlPlane;193.250000;59.000;1551.32;CH-54
433473942419682979;6007100605839137070;191.900000;37.5;1562.23;CH-81
4443061995754346052;;;;;
4443061995754346052;-6335071299142812468;195.400000;37.5;1534.25;CH-11
4443061995754346052;;;;;
4443061995754346052;6441428408112488886;193.300000;37.5;1550.92;CH-53
4443061995754346052;-8832444057281726131-snc::controlPlane;195.550000;59.000;1533.07;CH-8
4443061995754346052;9038606849305190295-snc::controlPlane;193.200000;37.500;1551.72;CH-55
4443061995754346052;4605396676815691798-snc::controlPlane;191.950000;37.500;1561.83;CH-80
4443061995754346052;-415940517515033670;195.200000;37.5;1535.82;CH-15
4443061995754346052;2886311064373298057;195.300000;37.5;1535.04;CH-13
4443061995754346052;6905522341586685944-snc::controlPlane;195.850000;101.800;1530.72;CH-2
4443061995754346052;;;;;
4443061995754346052;5023027271737781951;195.350000;37.5;1534.64;CH-12
4443061995754346052;1408628611394293437;193.500000;37.500;1549.32;CH-49
4443061995754346052;-4651170889898275739;195.250000;37.5;1535.43;CH-14
4443061995754346052;-527891260212077744-snc::controlPlane;196.087500;37.500;;
4443061995754346052;;;;;
4443061995754346052;-7231239132366988608;195.150000;37.5;1536.22;CH-16
4443061995754346052;6963215757405218308;194.900000;37.5;1538.19;CH-21
4443061995754346052;;;;;
4556258946818404692;1945883126081136411-snc::controlPlane;193.450000;37.500;1549.72;CH-50
4556258946818404692;-6177313966217463375-snc::controlPlane;195.750000;59.000;1531.51;CH-4
4556258946818404692;7738165842458616210;195.100000;37.500;1536.61;CH-17
4556258946818404692;7066683593500479013-snc::controlPlane;193.687500;59.000;;
4556258946818404692;-1583198688723329643-snc::controlPlane;195.850000;59.000;1530.72;CH-2
4556258946818404692;;;;;
4556258946818404692;-415940517515033670;195.200000;37.5;1535.82;CH-15
4556258946818404692;;;;;
4556258946818404692;-4651170889898275739;195.250000;37.5;1535.43;CH-14
4556258946818404692;-5553911168005987806;195.600000;37.5;1532.68;CH-7
4556258946818404692;;;;;
4556258946818404692;-7680953685521415245-snc::controlPlane;194.100000;37.500;1544.53;CH-37
4556258946818404692;-9194228447592094126-snc::controlPlane;194.900000;101.800;1538.19;CH-21
4556258946818404692;48802971-26aa-495b-a79c-2775b19ed966;193.850000;59.000;1546.52;CH-42
4556258946818404692;-5273544505050637382-snc::controlPlane;192.800000;37.500;1554.94;CH-63
4556258946818404692;-1232691661817735384-snc::controlPlane;193.593750;101.800;;
4556258946818404692;35985398-49e7-46e1-8e25-c9306ff4d6ca;194.650000;59.000;1540.16;CH-26
4556258946818404692;;;;;
4556258946818404692;6441428408112488886;193.300000;37.5;1550.92;CH-53
4556258946818404692;-2498055476221817892;193.400000;37.5;1550.12;CH-51
4556258946818404692;;;;;
4556258946818404692;2886311064373298057;195.300000;37.5;1535.04;CH-13
4556258946818404692;;;;;
4556258946818404692;;;;;
4556258946818404692;4605396676815691798-snc::controlPlane;191.950000;37.500;1561.83;CH-80
4556258946818404692;;;;;
4556258946818404692;;;;;
4556258946818404692;2357391087606271070-snc::controlPlane;195.500000;37.500;1533.47;CH-9
4556258946818404692;-8031390427876265705-snc::controlPlane;193.200000;59.000;1551.72;CH-55
4556258946818404692;8665704836517329515-snc::controlPlane;194.750000;59.000;1539.37;CH-24
4556258946818404692;;;;;
4556258946818404692;-2143627240095128943;193.950000;37.5;1545.72;CH-40
4556258946818404692;;;;;
4556258946818404692;1408628611394293437;193.500000;37.500;1549.32;CH-49
4556258946818404692;-6335071299142812468;195.400000;37.5;1534.25;CH-11
4556258946818404692;;;;;
4556258946818404692;-24976536852483643;194.000000;37.5;1545.32;CH-39
4556258946818404692;;;;;
4556258946818404692;;;;;
4556258946818404692;-7231239132366988608;195.150000;37.5;1536.22;CH-16
4556258946818404692;2897101242515364939;193.100000;37.5;1552.52;CH-57
4556258946818404692;5023027271737781951;195.350000;37.5;1534.64;CH-12
4905524736189429816;-8243973046581004167-snc::controlPlane;192.550000;59.000;1556.96;CH-68
4905524736189429816;2343816892306886023;196.050000;37.5;1529.16;CH-94
4905524736189429816;;;;;
4905524736189429816;4011116753171550191-snc::controlPlane;193.337500;59.000;;
4905524736189429816;;;;;
4905524736189429816;;;;;
4905524736189429816;-2995634562745402262;196.100000;37.5;1528.77;CH-93
4905524736189429816;4545413272986005737;195.750000;37.5;1531.51;CH-4
4905524736189429816;-6607602561722026802;191.850000;37.5;1562.64;CH-82
4905524736189429816;6473694106598191665;195.200000;37.5;1535.82;CH-15
4905524736189429816;6138304434621367776-snc::controlPlane;192.700000;37.500;1555.75;CH-65
4905524736189429816;-1375190648651190601;193.150000;37.5;1552.12;CH-56
4905524736189429816;;;;;
4905524736189429816;5922782591996576539;195.150000;37.5;1536.22;CH-16
4905524736189429816;-7555573495072432143-snc::controlPlane;195.968750;101.800;;
5092672514435983457;-8596024738215289923;192.450000;37.5;1557.77;CH-70
5092672514435983457;4364527165275798647;193.400000;37.500;1550.12;CH-51
5092672514435983457;-1374163676289171912-snc::controlPlane;193.156250;101.800;;
5092672514435983457;5673913454897810460;194.000000;37.5;1545.32;CH-39
5092672514435983457;8287853772381671323;193.600000;37.5;1548.51;CH-47
5092672514435983457;5465984141894503877;193.500000;37.5;1549.32;CH-49
5092672514435983457;;;;;
5092672514435983457;8197627207488728929-snc::controlPlane;192.300000;37.500;1558.98;CH-73
5092672514435983457;cd20433f-f2e2-4526-a896-a8890b97142f;193.650000;37.500;1548.11;CH-46
5092672514435983457;8653487485847249511-snc::controlPlane;195.450000;101.800;1533.86;CH-10
5092672514435983457;-3729601293931930452;195.350000;37.5;1534.64;CH-12
5092672514435983457;3280885511477908151;193.900000;37.5;1546.12;CH-41
5092672514435983457;;;;;
5092672514435983457;7769556272936361374;192.100000;37.500;1560.61;CH-77
5092672514435983457;;;;;
5092672514435983457;;;;;
5092672514435983457;;;;;
5092672514435983457;;;;;
5092672514435983457;-3005198451550053945-snc::controlPlane;195.850000;101.800;1530.72;CH-2
5092672514435983457;3293290309644556384;192.600000;37.5;1556.55;CH-67
5092672514435983457;3788582245418993392;192.900000;37.5;1554.13;CH-61
5092672514435983457;-1812626518030708597;194.050000;37.5;1544.92;CH-38
5092672514435983457;;;;;
5092672514435983457;494594794016102254-snc::controlPlane;195.700000;101.800;1531.9;CH-5
5092672514435983457;5274097727392618980;192.400000;37.5;1558.17;CH-71
5092672514435983457;;;;;
5092672514435983457;-3883281280388571895;193.950000;37.5;1545.72;CH-40
5092672514435983457;75140774914706893;195.300000;37.5;1535.04;CH-13
5092672514435983457;-5444192802163060856;192.350000;37.5;1558.58;CH-72
5092672514435983457;6188311677363151963-snc::controlPlane;193.750000;59.000;1547.32;CH-44
5092672514435983457;-6314292512769972130;195.000000;37.5;1537.4;CH-19
5092672514435983457;3720375673406237944-snc::controlPlane;195.200000;59.000;1535.82;CH-15
5092672514435983457;-2554100548382252332-snc::controlPlane;191.556250;101.800;;
5092672514435983457;;;;;
5092672514435983457;-7680953685521415245-snc::controlPlane;194.100000;37.500;1544.53;CH-37
5092672514435983457;;;;;
5092672514435983457;-2078569156114021274-snc::controlPlane;193.250000;59.000;1551.32;CH-54
5092672514435983457;;;;;
5353522297511081844;-5444192802163060856;192.350000;37.5;1558.58;CH-72
5353522297511081844;;;;;
5353522297511081844;;;;;
5353522297511081844;;;;;
5353522297511081844;;;;;
5353522297511081844;-1133917800968559438;193.500000;37.5;1549.32;CH-49
5353522297511081844;5714256d-46ac-444e-b131-4f03766913d4;195.250000;59.000;1535.43;CH-14
5353522297511081844;-4029656130207138954-snc::controlPlane;191.350000;37.500;1566.72;CH-92
5353522297511081844;;;;;
5353522297511081844;-1812626518030708597;194.050000;37.5;1544.92;CH-38
5353522297511081844;cbb96c3f-7c78-4d78-83bb-9586b5376421;194.550000;37.500;1540.95;CH-28
5353522297511081844;-769094962955797907-snc::controlPlane;196.018750;101.800;;
5353522297511081844;bf6237a9-00e2-4553-ab99-d2d08fa51787;192.850000;37.500;1554.54;CH-62
5353522297511081844;;;;;
5353522297511081844;-707015079444262932-snc::controlPlane;192.000000;37.500;1561.42;CH-79
5353522297511081844;-2876004677132326238-snc::controlPlane;193.350000;59.000;1550.52;CH-52
5353522297511081844;d39d0eb0-b968-400a-a9ea-28eb58b0f9f6;194.100000;37.500;1544.53;CH-37
5353522297511081844;-7775388524918637121;193.800000;37.5;1546.92;CH-43
5353522297511081844;7764716801366611832;191.950000;37.5;1561.83;CH-80
5353522297511081844;;;;;
5353522297511081844;;;;;
5353522297511081844;5673913454897810460;194.000000;37.5;1545.32;CH-39
5353522297511081844;-3226727853462410173;193.600000;37.5;1548.51;CH-47
5353522297511081844;;;;;
5353522297511081844;494594794016102254-snc::controlPlane;195.700000;101.800;1531.9;CH-5
5353522297511081844;;;;;
5353522297511081844;-3883281280388571895;193.950000;37.5;1545.72;CH-40
5353522297511081844;7fd07296-af22-410d-a5f7-4f9b632fac4b;195.311500;59.000;;
5353522297511081844;-2078569156114021274-snc::controlPlane;193.250000;59.000;1551.32;CH-54
5353522297511081844;e9a1ef6c-b3fb-46e7-86dd-9515ecabc483;195.188500;59.000;;
5353522297511081844;6007100605839137070;191.900000;37.5;1562.23;CH-81
5353522297511081844;;;;;
5353522297511081844;2cec7881-cc66-48f2-944e-e3ce2d836d23;194.850000;37.500;1538.58;CH-22
5353522297511081844;5309425777019187137-snc::controlPlane;191.668750;101.800;;
5353522297511081844;2836878345987666081;193.700000;37.5;1547.72;CH-45
5353522297511081844;;;;;
5353522297511081844;5d33ba51-336d-4d46-b8f9-ba280fa22725;192.200000;59.000;1559.79;CH-75
5353522297511081844;-5151973031856185206-snc::controlPlane;194.631250;101.800;;
5353522297511081844;;;;;
5353522297511081844;;;;;
5353522297511081844;a2503cda-c38e-425d-91b5-fdf11c311ee5;194.150000;37.500;1544.13;CH-36
5353522297511081844;;;;;
5353522297511081844;7692784684120185465;193.850000;37.5;1546.52;CH-42
5629874710429986924;4942645699981026196-snc::controlPlane;192.950000;37.500;1553.73;CH-60
5629874710429986924;-9090545115367141883;193.850000;37.5;1546.52;CH-42
5629874710429986924;-4689329977446562738;193.900000;37.500;1546.12;
5629874710429986924;-8318624620631280924-snc::controlPlane;195.400000;59.000;1534.25;CH-11
5629874710429986924;7394243575023806624;193.650000;37.5;1548.11;CH-46
5629874710429986924;5080856236003877045;192.100000;37.500;1560.61;CH-77
5629874710429986924;;;;;
5629874710429986924;;;;;
5629874710429986924;;;;;
5629874710429986924;;;;;
5629874710429986924;-8137643980727747504-snc::controlPlane;193.150000;37.500;1552.12;CH-56
5629874710429986924;-5273544505050637382-snc::controlPlane;192.800000;37.500;1554.94;CH-63
5629874710429986924;-9177426960902393720-snc::controlPlane;193.600000;37.500;1548.51;CH-47
5629874710429986924;2208275095458123170;193.450000;37.5;1549.72;CH-50
5629874710429986924;3788582245418993392;192.900000;37.5;1554.13;CH-61
5629874710429986924;;;;;
5629874710429986924;;;;;
5629874710429986924;-8465115762198201155;194.000000;37.5;1545.32;CH-39
5629874710429986924;;;;;
5629874710429986924;-7424829234677332349-snc::controlPlane;192.450000;59.000;1557.77;CH-70
5629874710429986924;2684853105157595934-snc::controlPlane;194.150000;101.800;1544.13;CH-36
5629874710429986924;;;;;
5629874710429986924;419757951841298881-snc::controlPlane;194.550000;101.800;1540.95;CH-28
5629874710429986924;-2179690885883656951-snc::controlPlane;195.587500;59.000;;
5629874710429986924;;;;;
6331191511633424196;-7555573495072432143-snc::controlPlane;195.968750;101.800;;
6331191511633424196;-9090545115367141883;193.850000;37.5;1546.52;CH-42
6331191511633424196;-4689329977446562738;193.900000;37.500;1546.12;
6331191511633424196;4545413272986005737;195.750000;37.5;1531.51;CH-4
6331191511633424196;7416657178447685365;193.700000;37.5;1547.72;CH-45
6331191511633424196;4825872071134016992-snc::controlPlane;195.500000;59.000;1533.47;CH-9
6331191511633424196;5922782591996576539;195.150000;37.5;1536.22;CH-16
6331191511633424196;-8318624620631280924-snc::controlPlane;195.400000;59.000;1534.25;CH-11
6331191511633424196;1011278200542409981;193.550000;37.5;1548.91;CH-48
6331191511633424196;-7985152765983659341-snc::controlPlane;194.450000;37.500;1541.75;CH-30
6331191511633424196;-8220329944562787512;193.750000;37.5;1547.32;CH-44
6331191511633424196;4011116753171550191-snc::controlPlane;193.337500;59.000;;
6331191511633424196;;;;;
6331191511633424196;5023420224856767973;193.500000;37.5;1549.32;CH-49
6331191511633424196;;;;;
6331191511633424196;;;;;
6331191511633424196;6138304434621367776-snc::controlPlane;192.700000;37.500;1555.75;CH-65
6331191511633424196;-9177426960902393720-snc::controlPlane;193.600000;37.500;1548.51;CH-47
6331191511633424196;;;;;
6331191511633424196;-2723817518925525587;193.200000;37.5;1551.72;CH-55
6331191511633424196;-6399999349255870803;193.400000;37.5;1550.12;CH-51
6331191511633424196;-8465115762198201155;194.000000;37.5;1545.32;CH-39
6331191511633424196;;;;;
6331191511633424196;-3137792379748156953;192.650000;37.5;1556.15;CH-66
6331191511633424196;6473694106598191665;195.200000;37.5;1535.82;CH-15
6331191511633424196;5031330700812503065-snc::controlPlane;195.675000;59.000;;
6331191511633424196;;;;;
6331191511633424196;;;;;
6331191511633424196;;;;;
6331191511633424196;-8119104533744765408-snc::controlPlane;193.800000;37.500;1546.92;CH-43
6331191511633424196;6889265433008729958;193.150000;37.5;1552.12;CH-56
6331191511633424196;-5273544505050637382-snc::controlPlane;192.800000;37.500;1554.94;CH-63
6331191511633424196;-1891800805037145160;192.400000;37.5;1558.17;CH-71
6331191511633424196;-7595070250042290280;192.450000;37.5;1557.77;CH-70
6331191511633424196;-6607602561722026802;191.850000;37.5;1562.64;CH-82
6331191511633424196;-1073108656196136621;193.100000;37.5;1552.52;CH-57
6331191511633424196;;;;;
6331191511633424196;-4391236606994737598-snc::controlPlane;192.100000;37.500;1560.61;CH-77
6331191511633424196;7312867149988299757;192.900000;37.5;1554.13;CH-61
6331191511633424196;;;;;
6331191511633424196;4114206745092988492;192.150000;37.500;1560.2;CH-76
6331191511633424196;;;;;
6331191511633424196;;;;;
6331191511633424196;2684853105157595934-snc::controlPlane;194.150000;101.800;1544.13;CH-36
6331191511633424196;;;;;
6331191511633424196;-2995634562745402262;196.100000;37.5;1528.77;CH-93
6331191511633424196;-5214761039715918785;193.450000;37.5;1549.72;CH-50
6331191511633424196;-2179690885883656951-snc::controlPlane;195.587500;59.000;;
6331191511633424196;419757951841298881-snc::controlPlane;194.550000;101.800;1540.95;CH-28
6331191511633424196;;;;;
6424513387895566187;;;;;
6424513387895566187;;;;;
6424513387895566187;3720375673406237944-snc::controlPlane;195.200000;59.000;1535.82;CH-15
6424513387895566187;75140774914706893;195.300000;37.5;1535.04;CH-13
6424513387895566187;-3005198451550053945-snc::controlPlane;195.850000;101.800;1530.72;CH-2
6424513387895566187;3280885511477908151;193.900000;37.5;1546.12;CH-41
6424513387895566187;;;;;
6424513387895566187;-7680953685521415245-snc::controlPlane;194.100000;37.500;1544.53;CH-37
6424513387895566187;4444269087373014910;195.400000;37.5;1534.25;CH-11
6424513387895566187;-1496200477267385155-snc::controlPlane;193.050000;37.500;1552.93;CH-58
6424513387895566187;3982228786703904478-snc::controlPlane;196.087500;37.500;;
6424513387895566187;;;;;
6424513387895566187;-2069650281965119598;192.650000;37.500;1556.15;CH-66
6424513387895566187;;;;;
6424513387895566187;-3729601293931930452;195.350000;37.5;1534.64;CH-12
6638627838707299477;6473694106598191665;195.200000;37.5;1535.82;CH-15
6638627838707299477;4545413272986005737;195.750000;37.5;1531.51;CH-4
6638627838707299477;7416657178447685365;193.700000;37.5;1547.72;CH-45
6638627838707299477;5922782591996576539;195.150000;37.5;1536.22;CH-16
6638627838707299477;7058054604906748814;193.850000;37.5;1546.52;CH-42
6638627838707299477;-7985152765983659341-snc::controlPlane;194.450000;37.500;1541.75;CH-30
6638627838707299477;-8220329944562787512;193.750000;37.5;1547.32;CH-44
6638627838707299477;;;;;
6638627838707299477;6990692799803407785;193.950000;37.500;1545.72;
6638627838707299477;;;;;
6638627838707299477;-8119104533744765408-snc::controlPlane;193.800000;37.500;1546.92;CH-43
6638627838707299477;-5273544505050637382-snc::controlPlane;192.800000;37.500;1554.94;CH-63
6638627838707299477;-1891800805037145160;192.400000;37.5;1558.17;CH-71
6638627838707299477;-2270884215292995003-snc::controlPlane;195.650000;101.800;1532.29;CH-6
6638627838707299477;-6607602561722026802;191.850000;37.5;1562.64;CH-82
6638627838707299477;-7595070250042290280;192.450000;37.5;1557.77;CH-70
6638627838707299477;;;;;
6638627838707299477;7312867149988299757;192.900000;37.5;1554.13;CH-61
6638627838707299477;;;;;
6638627838707299477;;;;;
6638627838707299477;4114206745092988492;192.150000;37.500;1560.2;CH-76
6638627838707299477;;;;;
6638627838707299477;64849360-f8f5-4456-8848-1dab25eae2a0;194.150000;59.000;1544.13;CH-36
6638627838707299477;8287841192394441368-snc::controlPlane;195.537500;101.800;;
6638627838707299477;-3137792379748156953;192.650000;37.5;1556.15;CH-66
6638627838707299477;-1203265126698648803;193.000000;37.5;1553.33;CH-59
6684207644902467560;;;;;
6684207644902467560;-415940517515033670;195.200000;37.5;1535.82;CH-15
6684207644902467560;;;;;
6684207644902467560;1818526808578019188;193.900000;37.5;1546.12;CH-41
6684207644902467560;-6607602561722026802;191.850000;37.5;1562.64;CH-82
6684207644902467560;cbb96c3f-7c78-4d78-83bb-9586b5376421;194.550000;37.500;1540.95;CH-28
6684207644902467560;-769094962955797907-snc::controlPlane;196.018750;101.800;;
6684207644902467560;8430750115560356983;192.600000;37.5;1556.55;CH-67
6684207644902467560;;;;;
6684207644902467560;;;;;
6684207644902467560;6441428408112488886;193.300000;37.5;1550.92;CH-53
6684207644902467560;;;;;
6684207644902467560;-2498055476221817892;193.400000;37.5;1550.12;CH-51
6684207644902467560;2886311064373298057;195.300000;37.5;1535.04;CH-13
6684207644902467560;;;;;
6684207644902467560;4605396676815691798-snc::controlPlane;191.950000;37.500;1561.83;CH-80
6684207644902467560;-1203265126698648803;193.000000;37.5;1553.33;CH-59
6684207644902467560;8665704836517329515-snc::controlPlane;194.750000;59.000;1539.37;CH-24
6684207644902467560;1408628611394293437;193.500000;37.500;1549.32;CH-49
6684207644902467560;2cec7881-cc66-48f2-944e-e3ce2d836d23;194.850000;37.500;1538.58;CH-22
6684207644902467560;5309425777019187137-snc::controlPlane;191.668750;101.800;;
6684207644902467560;7312867149988299757;192.900000;37.5;1554.13;CH-61
6684207644902467560;-5151973031856185206-snc::controlPlane;194.631250;101.800;;
6684207644902467560;;;;;
6684207644902467560;-7231239132366988608;195.150000;37.5;1536.22;CH-16
6684207644902467560;5023027271737781951;195.350000;37.5;1534.64;CH-12
6690000439555318378;4942645699981026196-snc::controlPlane;192.950000;37.500;1553.73;CH-60
6690000439555318378;-9090545115367141883;193.850000;37.5;1546.52;CH-42
6690000439555318378;4364527165275798647;193.400000;37.500;1550.12;CH-51
6690000439555318378;-4689329977446562738;193.900000;37.500;1546.12;
6690000439555318378;8287853772381671323;193.600000;37.5;1548.51;CH-47
6690000439555318378;;;;;
6690000439555318378;cd20433f-f2e2-4526-a896-a8890b97142f;193.650000;37.500;1548.11;CH-46
6690000439555318378;-5295651055078698766;193.450000;37.5;1549.72;CH-50
6690000439555318378;;;;;
6690000439555318378;9117139353070681779-snc::controlPlane;195.400000;59.000;1534.25;CH-11
6690000439555318378;-2205197390027940667-snc::controlPlane;193.500000;37.500;1549.32;CH-49
6690000439555318378;;;;;
6690000439555318378;;;;;
6690000439555318378;7769556272936361374;192.100000;37.500;1560.61;CH-77
6690000439555318378;-8016134962896185411-snc::controlPlane;192.650000;59.000;1556.15;CH-66
6690000439555318378;;;;;
6690000439555318378;-8137643980727747504-snc::controlPlane;193.150000;37.500;1552.12;CH-56
6690000439555318378;3788582245418993392;192.900000;37.5;1554.13;CH-61
6690000439555318378;;;;;
6690000439555318378;;;;;
6690000439555318378;-8465115762198201155;194.000000;37.5;1545.32;CH-39
6690000439555318378;-7424829234677332349-snc::controlPlane;192.450000;59.000;1557.77;CH-70
6690000439555318378;2684853105157595934-snc::controlPlane;194.150000;101.800;1544.13;CH-36
6690000439555318378;419757951841298881-snc::controlPlane;194.550000;101.800;1540.95;CH-28
6690000439555318378;;;;;
6690000439555318378;;;;;
6701454515129136498;;;;;
6701454515129136498;3720375673406237944-snc::controlPlane;195.200000;59.000;1535.82;CH-15
6701454515129136498;75140774914706893;195.300000;37.5;1535.04;CH-13
6701454515129136498;-3005198451550053945-snc::controlPlane;195.850000;101.800;1530.72;CH-2
6701454515129136498;459246526376115995-snc::controlPlane;196.087500;37.500;;
6701454515129136498;;;;;
6701454515129136498;3280885511477908151;193.900000;37.5;1546.12;CH-41
6701454515129136498;;;;;
6701454515129136498;-7680953685521415245-snc::controlPlane;194.100000;37.500;1544.53;CH-37
6701454515129136498;4444269087373014910;195.400000;37.5;1534.25;CH-11
6701454515129136498;-1496200477267385155-snc::controlPlane;193.050000;37.500;1552.93;CH-58
6701454515129136498;;;;;
6701454515129136498;-2069650281965119598;192.650000;37.500;1556.15;CH-66
6701454515129136498;;;;;
6701454515129136498;-3729601293931930452;195.350000;37.5;1534.64;CH-12
7152713003649453057;;;;;
7152713003649453057;-6600324024976410631;195.450000;37.5;1533.86;CH-10
7152713003649453057;6441428408112488886;193.300000;37.5;1550.92;CH-53
7152713003649453057;-8832444057281726131-snc::controlPlane;195.550000;59.000;1533.07;CH-8
7152713003649453057;-5153329942150178913-snc::controlPlane;195.650000;59.000;1532.29;CH-6
7152713003649453057;9038606849305190295-snc::controlPlane;193.200000;37.500;1551.72;CH-55
7152713003649453057;;;;;
7152713003649453057;-415940517515033670;195.200000;37.5;1535.82;CH-15
7152713003649453057;7064722878379407198;195.400000;37.5;1534.25;CH-11
7152713003649453057;6905522341586685944-snc::controlPlane;195.850000;101.800;1530.72;CH-2
7152713003649453057;5023027271737781951;195.350000;37.5;1534.64;CH-12
7152713003649453057;1408628611394293437;193.500000;37.500;1549.32;CH-49
7152713003649453057;-4651170889898275739;195.250000;37.5;1535.43;CH-14
7152713003649453057;;;;;
7152713003649453057;6963215757405218308;194.900000;37.5;1538.19;CH-21
7152713003649453057;;;;;
7590728085705853044;-3226727853462410173;193.600000;37.5;1548.51;CH-47
7590728085705853044;cbb96c3f-7c78-4d78-83bb-9586b5376421;194.550000;37.500;1540.95;CH-28
7590728085705853044;7511150230446362245;192.600000;37.5;1556.55;CH-67
7590728085705853044;9038606849305190295-snc::controlPlane;193.200000;37.500;1551.72;CH-55
7590728085705853044;5d33ba51-336d-4d46-b8f9-ba280fa22725;192.200000;59.000;1559.79;CH-75
7590728085705853044;-7985152765983659341-snc::controlPlane;194.450000;37.500;1541.75;CH-30
7590728085705853044;2836878345987666081;193.700000;37.5;1547.72;CH-45
7590728085705853044;7fd07296-af22-410d-a5f7-4f9b632fac4b;195.311500;59.000;;
7590728085705853044;;;;;
7590728085705853044;;;;;
7590728085705853044;608fdfc3-292f-4018-ba80-1bdb28614b03;193.100000;37.500;1552.52;CH-57
7590728085705853044;;;;;
7590728085705853044;;;;;
7590728085705853044;;;;;
7590728085705853044;-1133917800968559438;193.500000;37.5;1549.32;CH-49
7590728085705853044;-769094962955797907-snc::controlPlane;196.018750;101.800;;
7590728085705853044;;;;;
7590728085705853044;e9a1ef6c-b3fb-46e7-86dd-9515ecabc483;195.188500;59.000;;
7590728085705853044;;;;;
7590728085705853044;5714256d-46ac-444e-b131-4f03766913d4;195.250000;59.000;1535.43;CH-14
7590728085705853044;7692784684120185465;193.850000;37.5;1546.52;CH-42
7590728085705853044;804d9ca8-4daf-4b7e-b23f-a283394717e2;191.900000;37.500;1562.23;CH-81
7590728085705853044;c4cdbe8b-d5e7-4e61-a478-7b134d17abb5;193.950000;37.500;1545.72;CH-40
7590728085705853044;a2503cda-c38e-425d-91b5-fdf11c311ee5;194.150000;37.500;1544.13;CH-36
7590728085705853044;;;;;
7590728085705853044;;;;;
7590728085705853044;2cec7881-cc66-48f2-944e-e3ce2d836d23;194.850000;37.500;1538.58;CH-22
7590728085705853044;-3311238741981836118;194.050000;37.5;1544.92;CH-38
7590728085705853044;e272e170-1e2f-4cb4-b20d-c802319edd31;193.050000;37.500;1552.93;CH-58
7590728085705853044;-2025802764661873994;191.750000;37.5;1563.45;CH-84
7590728085705853044;bf6237a9-00e2-4553-ab99-d2d08fa51787;192.850000;37.500;1554.54;CH-62
7590728085705853044;5614993364106113273;191.400000;37.5;1566.31;CH-91
7590728085705853044;-4029656130207138954-snc::controlPlane;191.350000;37.500;1566.72;CH-92
7590728085705853044;;;;;
7590728085705853044;5309425777019187137-snc::controlPlane;191.668750;101.800;;
7590728085705853044;6930424043194959127;194.000000;37.5;1545.32;CH-39
7590728085705853044;4287621486668851439;195.450000;37.5;1533.86;CH-10
7590728085705853044;d39d0eb0-b968-400a-a9ea-28eb58b0f9f6;194.100000;37.500;1544.53;CH-37
7590728085705853044;;;;;
7590728085705853044;-5011218146958349203;195.550000;37.5;1533.07;CH-8
7590728085705853044;1036346718459377454;192.100000;37.5;1560.61;CH-77
7590728085705853044;;;;;
7590728085705853044;-4562733183509062553;192.550000;37.5;1556.96;CH-68
7590728085705853044;-7775388524918637121;193.800000;37.5;1546.92;CH-43
7590728085705853044;-5151973031856185206-snc::controlPlane;194.631250;101.800;;
7590728085705853044;4894558473257078107;192.400000;37.5;1558.17;CH-71
7590728085705853044;;;;;
7590728085705853044;1818526808578019188;193.900000;37.5;1546.12;CH-41
7590728085705853044;2222148051926885779-snc::controlPlane;193.437500;59.000;;
7590728085705853044;8573154399888475873;192.300000;37.5;1558.98;CH-73
7590728085705853044;;;;;
7590728085705853044;;;;;
7590728085705853044;;;;;
7590728085705853044;;;;;
7590728085705853044;;;;;
7590728085705853044;106346215090786980;191.850000;37.5;1562.64;CH-82
7918838828944198368;7596adfb-2c2d-44f4-99c8-54bb7bc70d59;192.626750;59.000;;
7918838828944198368;-2554100548382252332-snc::controlPlane;191.556250;101.800;;
7918838828944198368;1274665245887875576-snc::controlPlane;193.593750;101.800;;
7918838828944198368;;;;;
7918838828944198368;;;;;
7918838828944198368;-8274578891968037454-snc::controlPlane;192.837500;59.000;;
7918838828944198368;-6314292512769972130;195.000000;37.5;1537.4;CH-19
7918838828944198368;;;;;
